Inputs;Outputs;Valor
3P3uR8BD1dsN8MNZNmNqUM1H9kSppFtdYG;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;30041.65735
3P3uR8BD1dsN8MNZNmNqUM1H9kSppFtdYG;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;30694.73686
bc1q8hgzhmegtpdtsxnlgdv7d7h2yjsrve693rdpfq4ss8ajusdwllvstmhys8;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;727.0690544
bc1q8hgzhmegtpdtsxnlgdv7d7h2yjsrve693rdpfq4ss8ajusdwllvstmhys8;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;45979.14616
bc1q8hgzhmegtpdtsxnlgdv7d7h2yjsrve693rdpfq4ss8ajusdwllvstmhys8;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;46795.34402
bc1q8hgzhmegtpdtsxnlgdv7d7h2yjsrve693rdpfq4ss8ajusdwllvstmhys8;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;49606.6922
bc1q8hgzhmegtpdtsxnlgdv7d7h2yjsrve693rdpfq4ss8ajusdwllvstmhys8;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;66746.84728
bc1q8hgzhmegtpdtsxnlgdv7d7h2yjsrve693rdpfq4ss8ajusdwllvstmhys8;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;68197.8657
bc1q49dfwx9v095ddj4jnwanhzt7cv3qdsqq2c8swrfpvlctv2aswpjq4h4lje;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;378.7429518
bc1q49dfwx9v095ddj4jnwanhzt7cv3qdsqq2c8swrfpvlctv2aswpjq4h4lje;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;23951.33919
bc1q49dfwx9v095ddj4jnwanhzt7cv3qdsqq2c8swrfpvlctv2aswpjq4h4lje;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;24376.51089
bc1q49dfwx9v095ddj4jnwanhzt7cv3qdsqq2c8swrfpvlctv2aswpjq4h4lje;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;25840.99119
bc1q49dfwx9v095ddj4jnwanhzt7cv3qdsqq2c8swrfpvlctv2aswpjq4h4lje;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;34769.59693
bc1q49dfwx9v095ddj4jnwanhzt7cv3qdsqq2c8swrfpvlctv2aswpjq4h4lje;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;35525.45773
bc1qg5x5n5ws5cqnlte45hm69qha95a6xcl8va5nc7ht6lpqnanf69psh84d2z;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;320.4926523
bc1qg5x5n5ws5cqnlte45hm69qha95a6xcl8va5nc7ht6lpqnanf69psh84d2z;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;20267.6464
bc1qg5x5n5ws5cqnlte45hm69qha95a6xcl8va5nc7ht6lpqnanf69psh84d2z;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;20627.4271
bc1qg5x5n5ws5cqnlte45hm69qha95a6xcl8va5nc7ht6lpqnanf69psh84d2z;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;21866.67176
bc1qg5x5n5ws5cqnlte45hm69qha95a6xcl8va5nc7ht6lpqnanf69psh84d2z;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;29422.06657
bc1qg5x5n5ws5cqnlte45hm69qha95a6xcl8va5nc7ht6lpqnanf69psh84d2z;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;30061.67671
35kPTYRLmDMiAnXeitJiepKVVy2VcFaf2z;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;367.5673405
35kPTYRLmDMiAnXeitJiepKVVy2VcFaf2z;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;23244.6043
35kPTYRLmDMiAnXeitJiepKVVy2VcFaf2z;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;23657.23042
35kPTYRLmDMiAnXeitJiepKVVy2VcFaf2z;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;25078.49813
35kPTYRLmDMiAnXeitJiepKVVy2VcFaf2z;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;33743.64648
35kPTYRLmDMiAnXeitJiepKVVy2VcFaf2z;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;34477.20402
3QjuR3wDqSkALnQ1TumfpqFieKES817BSj;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;2390.457254
3QjuR3wDqSkALnQ1TumfpqFieKES817BSj;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;151170.2125
3QjuR3wDqSkALnQ1TumfpqFieKES817BSj;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;153853.7074
3QjuR3wDqSkALnQ1TumfpqFieKES817BSj;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;163096.8565
3QjuR3wDqSkALnQ1TumfpqFieKES817BSj;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;219450.2494
3QjuR3wDqSkALnQ1TumfpqFieKES817BSj;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;224220.9069
3MFNX1qSc4hYEqHf4Lf8QxDD3Ce8A8Pftv;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;1489.291624
3MFNX1qSc4hYEqHf4Lf8QxDD3Ce8A8Pftv;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;94181.3667
3MFNX1qSc4hYEqHf4Lf8QxDD3Ce8A8Pftv;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;95853.22528
3MFNX1qSc4hYEqHf4Lf8QxDD3Ce8A8Pftv;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;101611.8493
3MFNX1qSc4hYEqHf4Lf8QxDD3Ce8A8Pftv;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;136720.8795
3MFNX1qSc4hYEqHf4Lf8QxDD3Ce8A8Pftv;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;139693.0725
3LQ28Bj5BtS4iZUrMYpBbcwFo7C3zdK9Kh;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;19228.91524
3LQ28Bj5BtS4iZUrMYpBbcwFo7C3zdK9Kh;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;1216018.065
3LQ28Bj5BtS4iZUrMYpBbcwFo7C3zdK9Kh;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;1237604.184
3LQ28Bj5BtS4iZUrMYpBbcwFo7C3zdK9Kh;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;1311956.374
3LQ28Bj5BtS4iZUrMYpBbcwFo7C3zdK9Kh;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;1765264.883
3LQ28Bj5BtS4iZUrMYpBbcwFo7C3zdK9Kh;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;1803640.206
bc1qcsxachpw4kkdnulvxd8cypnm5u5zly24ts5krz88m03dkjqfsl5q4yg8xp;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;475.0899116
bc1qcsxachpw4kkdnulvxd8cypnm5u5zly24ts5krz88m03dkjqfsl5q4yg8xp;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;30044.22806
bc1qcsxachpw4kkdnulvxd8cypnm5u5zly24ts5krz88m03dkjqfsl5q4yg8xp;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;30577.55755
bc1qcsxachpw4kkdnulvxd8cypnm5u5zly24ts5krz88m03dkjqfsl5q4yg8xp;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;32414.58135
bc1qcsxachpw4kkdnulvxd8cypnm5u5zly24ts5krz88m03dkjqfsl5q4yg8xp;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;43614.50069
bc1qcsxachpw4kkdnulvxd8cypnm5u5zly24ts5krz88m03dkjqfsl5q4yg8xp;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;44562.64201
bc1qqxt3ghd7lhzvrm4lujt964t2r5trz93txjr2jn93vj9m2ggadmxsjc4ey6;bc1qu9nxevks6q4lfa8dxnxwzgs4x95amz7rczh2r5wun8segvjrxq6sfwfdak;306.3373994
bc1qqxt3ghd7lhzvrm4lujt964t2r5trz93txjr2jn93vj9m2ggadmxsjc4ey6;bc1qulgftg3m0wxez27rkm0n64ve0w3wrygr4gpau3sfjz557zah7l9stk05lr;19372.48185
bc1qqxt3ghd7lhzvrm4lujt964t2r5trz93txjr2jn93vj9m2ggadmxsjc4ey6;bc1q3w2naqwzpthlqguqh5jf2sq25jgyucvjrzmvjsxf2af8va0rumfseawa6q;19716.37206
bc1qqxt3ghd7lhzvrm4lujt964t2r5trz93txjr2jn93vj9m2ggadmxsjc4ey6;bc1qjul4qp39vgyz7shlrq6cwh36sr5fuwk0lmkawyx2p9ztledh7nuq4kk597;20900.88279
bc1qqxt3ghd7lhzvrm4lujt964t2r5trz93txjr2jn93vj9m2ggadmxsjc4ey6;bc1qgf3s0ydq2de8hfv6tynz006fvl084rqaxdrs7w8ea22uw2zvsm3qd7veth;28122.5772
bc1qqxt3ghd7lhzvrm4lujt964t2r5trz93txjr2jn93vj9m2ggadmxsjc4ey6;bc1q5p4ppn36ugrvee48pxply65y06hf3z87nnced68rjcq92keqpxlqglrn06;28733.93758
bc1q4l78ckshdyumcf76s37psdtzelccpwkdtnzry5;34chexwu44UjDjSwXFsueuYGdon3xGnPpR;1997.449294
bc1q4l78ckshdyumcf76s37psdtzelccpwkdtnzry5;bc1q3v8w5lxvkslksgu3pnchthxhpss2lfg85paren;6494.064344
bc1qcrkkfusad9famlkzzmvuk4em96z3npuw95u96d;34chexwu44UjDjSwXFsueuYGdon3xGnPpR;54002.55071
bc1qcrkkfusad9famlkzzmvuk4em96z3npuw95u96d;bc1q3v8w5lxvkslksgu3pnchthxhpss2lfg85paren;175571.9357
bc1q3v8w5lxvkslksgu3pnchthxhpss2lfg85paren;3EuJ5vx68Xvq2LKw2wuHgQGEqeDcCwFrfj;29215
bc1q3v8w5lxvkslksgu3pnchthxhpss2lfg85paren;bc1qc7wgxcsc7f6pyshc09zhppttfdcf9hn2knq7qr;149332
bc1qc7wgxcsc7f6pyshc09zhppttfdcf9hn2knq7qr;377A4YAzR8ntbexjdBQNKvMaAE4hHhgjcQ;31000
bc1qc7wgxcsc7f6pyshc09zhppttfdcf9hn2knq7qr;bc1q8uazvzt23tgrc340yxzwwazd29jm0q9zky3xsm;114813
bc1q8uazvzt23tgrc340yxzwwazd29jm0q9zky3xsm;bc1qwwd7sw9v4r0650pznt7meus4nn09y77hzrs7hp;100232
bc1q8uazvzt23tgrc340yxzwwazd29jm0q9zky3xsm;bc1q8897kqcxn9p4au4gc4v4pyme8fe99ejupa6rrf;11087
bc1qlvutrc7ajm2jlj34samtlzc6k7w24hrkhzwvqu;3LTjgXMKDt9mriWrJsi8iydMEdZLPmZxn5;321196
bc1qlhdd9stgqxr4zxpat4rfxuyar436rpuwx6ea0y;1NXqbRuPMj2j2dyBiHdmvh9Bn1jW2f9RFe;1531428.579
bc1qfx7f4df0qkas2fgyuqjcq0qm8echxj6te4nvzd;1NXqbRuPMj2j2dyBiHdmvh9Bn1jW2f9RFe;206971.2762
bc1qf8g8l96kcpk7tpqxvcsrhnkq027gwsfewqcvrl;1NXqbRuPMj2j2dyBiHdmvh9Bn1jW2f9RFe;1141600.144
1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9;1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9;2004657
1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9;bc1qp2dwtpw64mk8998335pdhwlyn2ydcljurdxv9u;4900000
1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9;1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9;1515759
bc1qwywgpzghchm98p34zwp0euq74z8nd50rvr4ts0;1DZqxG9BFShtyvJeuw4m3N6AZ9e8x9668v;3435476.33
bc1qw7enfg3u9z75gwc69t7ayazeauphmf895pnq9p;1DZqxG9BFShtyvJeuw4m3N6AZ9e8x9668v;215612.6531
bc1qwywgpzghchm98p34zwp0euq74z8nd50rvr4ts0;1DZqxG9BFShtyvJeuw4m3N6AZ9e8x9668v;152770.0168
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;378wRLgnsg6vXf5mbDzipptkkX64kqEAHe;292615
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;bc1qx92kv2n9s2pj2s6t25x23qgzcy3ekuen9gu4ln;400000
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;bc1q37jzcasefexest3yxxwf6kvwc3f6u60hgmuz3p;100000
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;3JyxhEAQdLCrhb71UdihayhPyLa668e7zU;1747321
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;bc1qm85nssvhtjpxlcn508uj2ryerus5n4z3e4l6j0;60308
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;bc1qc4csxk0ashc6z3v3d8mh5tgdhyktg49pjusv2y;585721
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;3BujTbDTwHojF2GwwHiPv3e7k2pgfiPUuX;1970803
39CdyitXTcCZv55HWp4UYkhzeZcvY7tn4K;3JodN7GmkHdPgKj9G7HCkn9NDLhrcWCjVN;89565
bc1qt6tvs226wrqjdtz6geep2yzuwnl509wygzfl0d;bc1q338sknxncekwd7wr6galk46rv5d99xmhzl5fqn;1037903.474
bc1qt6tvs226wrqjdtz6geep2yzuwnl509wygzfl0d;bc1qg78x27c0rpex5twa27r9u7qz02leelg9jfffzd;3818181.89
bc1qar8pgpmz3svxyjsh86lsjg6qzlmwzl55asyuvf;bc1q338sknxncekwd7wr6galk46rv5d99xmhzl5fqn;1444924.453
bc1qar8pgpmz3svxyjsh86lsjg6qzlmwzl55asyuvf;bc1qg78x27c0rpex5twa27r9u7qz02leelg9jfffzd;5315508.152
bc1qldchtsd6s6etugp09physe60dswnds40hlg0fa;bc1q338sknxncekwd7wr6galk46rv5d99xmhzl5fqn;1322818.073
bc1qldchtsd6s6etugp09physe60dswnds40hlg0fa;bc1qg78x27c0rpex5twa27r9u7qz02leelg9jfffzd;4866309.959
bc1qg78x27c0rpex5twa27r9u7qz02leelg9jfffzd;1DFYMLVrfxBppoagSSHg9wt1RwLz8tdE6Y;13994350
bc1q56a0cyvt3pzjpfexuaznpyva5czzqp6txh0y22;bc1qp5evwadurg8sttzrte5gdp0hp3wckwfm5cntlp;189540.8868
bc1q56a0cyvt3pzjpfexuaznpyva5czzqp6txh0y22;bc1qycmwym8wk7qrfl5rzeq4jntw3zksyag027pxgy;26124.84954
bc1qp8ez0eqs5fqk9ylc7mfqx2vkx24rsl203z49ap;bc1qp5evwadurg8sttzrte5gdp0hp3wckwfm5cntlp;185763.1132
bc1qp8ez0eqs5fqk9ylc7mfqx2vkx24rsl203z49ap;bc1qycmwym8wk7qrfl5rzeq4jntw3zksyag027pxgy;25604.15046
39B5p5jDxsU81ZFubYqptbRRBSYG3SXa4G;bc1q5c4w7yrqa7j2p307y7kzacvkqxfs62p83ftht2zqgm0mq28unv2qc8zqs7;20000000
39B5p5jDxsU81ZFubYqptbRRBSYG3SXa4G;3KmA8L3jPUCwevUwUxhgvAbYta2qk7w9Hr;4995665
bc1qzjpdwxsvnlen97vp4dmyq8vffznduzj755gw5d;bc1qgnkph6qejqa8zdnjlvce9lr7r9ke9tnll2k87m;8153873
bc1qzjpdwxsvnlen97vp4dmyq8vffznduzj755gw5d;bc1qzjpdwxsvnlen97vp4dmyq8vffznduzj755gw5d;3945480
bc1qgnkph6qejqa8zdnjlvce9lr7r9ke9tnll2k87m;bc1q73rpghur6agd9e0mlxlyt5xrwdaky4crm509jv;117800
bc1qgnkph6qejqa8zdnjlvce9lr7r9ke9tnll2k87m;bc1qmnxaprjwe3yuxs3sxklyh3zqtgggw79qenc094;8032573
bc1qmnxaprjwe3yuxs3sxklyh3zqtgggw79qenc094;3DpUiGDrhkw1HJcTZFFqW35bqVrfd1tV9b;636120
bc1qmnxaprjwe3yuxs3sxklyh3zqtgggw79qenc094;bc1qmnxaprjwe3yuxs3sxklyh3zqtgggw79qenc094;7392953
bc1qhux8a3qv62vy4g3qkwl8y7hhyrg9vn89q0y8nk;bc1qvu8vez0nz4kjswgzu3mva3sv4zma8gyy9vmj09;176700
bc1qhux8a3qv62vy4g3qkwl8y7hhyrg9vn89q0y8nk;bc1qamle5s62gkk0nehe364f8dnlx6y9a5248nqtta;189725
bc1qamle5s62gkk0nehe364f8dnlx6y9a5248nqtta;3JZdUjGFG28onrrLT4pvz2dKkhVAy2Qz6c;188839.3112
bc1qr0ekewgwk29aepvldm44qcvwwj9sjuu39ng3pk;3JZdUjGFG28onrrLT4pvz2dKkhVAy2Qz6c;761445.6888
bc1qkkfg47aefxtmeqfyq5cveh65a7cwa2vnrfrum4;3AvHYBhxcNB8YH7c21YbLpSH4Bc937vWT1;503728.2805
bc1qvp6wg7yevw5aguxtz4anpya6lmkxc3xqgvfrgy;3AvHYBhxcNB8YH7c21YbLpSH4Bc937vWT1;383565.4143
bc1q9t9mfmmyxy43u34g7lk8ly2pca39m0y29wu2wz;3AvHYBhxcNB8YH7c21YbLpSH4Bc937vWT1;141816.6562
bc1qpvhus29ln6yaatskwrx73n9tqs0fsmul4nkxj3;3AvHYBhxcNB8YH7c21YbLpSH4Bc937vWT1;54572.78669
bc1qs8wf32h44nahntwguucmtzk9ds4vfmdrxh30d5;3AvHYBhxcNB8YH7c21YbLpSH4Bc937vWT1;30795.86224
13bUveEpWcZcbFPeiBksV1jWvWknd3y7Y1;bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;33412
13bUveEpWcZcbFPeiBksV1jWvWknd3y7Y1;bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;61890
bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;bc1qswzws4qyz4rv76lplqcq9mz6g04h76kpw5fv9h;9911.901786
bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;21677.0263
bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;bc1qswzws4qyz4rv76lplqcq9mz6g04h76kpw5fv9h;18360.09821
bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;bc1qejueylpjwkl39mgls699v7vcpswdpsuapkmutd;40152.9737
bc1qrkahffhrdw64j3h6t45uf2jg8t9n94mjz2exrs;3Jp3SM2eyNL6LAdEX7stRVJ52394vFXiSz;11772000
bc1qrkahffhrdw64j3h6t45uf2jg8t9n94mjz2exrs;bc1qewajmnd50vggzmu53xvjaedq3nuwsy39leyp6u;14622
bc1qewajmnd50vggzmu53xvjaedq3nuwsy39leyp6u;3Jp3SM2eyNL6LAdEX7stRVJ52394vFXiSz;14588.18628
bc1qewajmnd50vggzmu53xvjaedq3nuwsy39leyp6u;bc1q5sjmuce3zd5yzepkcd2tgepv0txgd7vcaeclgv;28.21603726
bc1qx03uyfl6lxkkht9fas72n8y49lc4eeqmejsy0r;3Jp3SM2eyNL6LAdEX7stRVJ52394vFXiSz;13571081.81
bc1qx03uyfl6lxkkht9fas72n8y49lc4eeqmejsy0r;bc1q5sjmuce3zd5yzepkcd2tgepv0txgd7vcaeclgv;26248.78396
bc1q75cmvtrfljnsvtx9s5z6nuvjuxxfv8caysv3au;bc1q7rttf8gjhsn24wq94djjs2jum9pmkfy5zx9yyz;175410
bc1q75cmvtrfljnsvtx9s5z6nuvjuxxfv8caysv3au;bc1qmmvj7gkt72u7850dw0w9ypu8jxndgr8xrpnlnq;39794
bc1qw7wqxnehg0s0r92v9f2y5jvaqsk0fujljup246;bc1q0ckh79jmyk9y7hmvlu5n2lnrksq3u53ujlnw7r;25031.62458
bc1qw7wqxnehg0s0r92v9f2y5jvaqsk0fujljup246;bc1qwupns55jfxxs97k6ps0cc8atstwgs09sy6946s;9838.072799
bc1q7rttf8gjhsn24wq94djjs2jum9pmkfy5zx9yyz;bc1q0ckh79jmyk9y7hmvlu5n2lnrksq3u53ujlnw7r;122826.3754
bc1q7rttf8gjhsn24wq94djjs2jum9pmkfy5zx9yyz;bc1qwupns55jfxxs97k6ps0cc8atstwgs09sy6946s;48273.9272
3AvEcmMDWEyMMNMrxDz1vRZEkiV4rufVUd;bc1qegaemjhk83hfr982fe0dxmqgxutau3nvqurtap;7803000
3AvEcmMDWEyMMNMrxDz1vRZEkiV4rufVUd;3J8j9KZKGg1yVyvkC1AD1K5t5ewRooyD1R;13632399
bc1qegaemjhk83hfr982fe0dxmqgxutau3nvqurtap;bc1qwa97lwgenx5ls8r0tjrd3k5jn0a920km0l7he8;13272919.58
bc1qegaemjhk83hfr982fe0dxmqgxutau3nvqurtap;bc1qwa97lwgenx5ls8r0tjrd3k5jn0a920km0l7he8;7801306.416
bc1qx05tdd6rj0lz8fq5uz5jtyl220e9cv69h2s50l;3Hp2v8ghv19e4UEoAn5MPjx2fCkZ2dqsGW;587135
bc1qx05tdd6rj0lz8fq5uz5jtyl220e9cv69h2s50l;bc1q6j3kkzvy7du89rjxsk2xyd9n339dc0229td5ru;131907748
bc1q6j3kkzvy7du89rjxsk2xyd9n339dc0229td5ru;bc1q4zffpdm7etwtx8ht7kyjamq9arrykgp0c63wyp7us7emdm8vsumq2q7ctn;12500000
bc1q6j3kkzvy7du89rjxsk2xyd9n339dc0229td5ru;bc1qfldsgqgs8ffgr2k8ffl0wu5n5ct5pnvsslvwy5;119402546
bc1qgh3esvaql0lwe6wcfyv65j2d5dgw65gfzps9w4;1DnCPSrJ7ifkSwwUo5i8nygYt9ZtbWQhDo;5902279
bc1qgh3esvaql0lwe6wcfyv65j2d5dgw65gfzps9w4;bc1qplanhmr8xlm2tyzlnu5ey0e628az2hhkl0uwes;7590892
bc1qplanhmr8xlm2tyzlnu5ey0e628az2hhkl0uwes;3EvSwLMF8QQy5exqV3bgbSeJnjLKyQBpVQ;7588079
bc1qv8zd5f5mm77xjl0ajg54c8ggntzt55geyjtvl6;bc1qywgmpp6wvkkwu4ucpedl8s0tjux8f57smzxsx7;138426
bc1qv8zd5f5mm77xjl0ajg54c8ggntzt55geyjtvl6;3BrBTNzCUgCbNzMo1gbzNvu84PkNTcMroy;853760
bc1qvcyvs2px4k872426yty6fnxlqykvmeam353x0n;184gy9Fm29GzQQTxXc6N7bs5hGcj674rES;3596.917462
bc1qywgmpp6wvkkwu4ucpedl8s0tjux8f57smzxsx7;184gy9Fm29GzQQTxXc6N7bs5hGcj674rES;134026.0825
34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;3C2AcZTFhRXiJzYS78PimGha51Uygu9dvZ;291314
34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;14478881
34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;3Lnp9xRbb8PFCotmNEzLGoqvG2HS2C2MBx;553082
34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;13913545
34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;12zHjCkmSviFESGXMTGJ5KQKq51z3n2FPj;1215085
34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;34Gds4f5hKbhGn7sJ3bKMLB41rLLhHNFUM;12680285
12zHjCkmSviFESGXMTGJ5KQKq51z3n2FPj;1PeE1VFbVVY53spSHxQeMne3c3bjp36a9C;353268
12zHjCkmSviFESGXMTGJ5KQKq51z3n2FPj;1RwNAWgrsGeywSZGVm5LNizK7hVvbHGiJ;853907
1RwNAWgrsGeywSZGVm5LNizK7hVvbHGiJ;bc1q56fah5qjj9mc4q4rtrr94v65ez7m02ctwu6kct;117802
1RwNAWgrsGeywSZGVm5LNizK7hVvbHGiJ;14saNZMssXM1XC2ZADbPXEfSEmTU2TZDsd;728746
bc1qcwsve9dm4htdtl7us2u5jyw6g24xu0y9z4z04n;3GaBLjFaJ7pL2sJPzBSz8XbdUrPk9WxX1r;10259.49163
bc1qxxwvyxpl5nzhmfgvahpfcamz6l7r7lm6jdfu77;3GaBLjFaJ7pL2sJPzBSz8XbdUrPk9WxX1r;172733.5084
bc1qu5ulvwjaljvmh65kyjf737jmy926vvvtqyya63;3KExkf8mGtmmhgv8XRAA9t7yGsbH5gQxHQ;213495
1LkZ1kEBfrBsSnfWvaW1NYJKHc41UQ2EGf;3DtR6K4qkaikcz82wWrPmoZL3MTcMcGsxb;504176
1LkZ1kEBfrBsSnfWvaW1NYJKHc41UQ2EGf;1MSjou9eF3DnY15t2cxaVwvrAssb68fUFW;13490370
bc1ql5yvu0jltau9gw03vxgdmd9tty303m8veamwq8;1PAjxVS3Thy8EPs6KkrRhRdNMNpgi2U4T9;2923500
bc1ql5yvu0jltau9gw03vxgdmd9tty303m8veamwq8;bc1qh8ghqwfxseq488ezvf2tfv3l2hp4jdfaak0ky0;330930
bc1qh8ghqwfxseq488ezvf2tfv3l2hp4jdfaak0ky0;15gTN8varBzQPtAtgcUTYyxqr2mEjpbLkQ;59000
bc1qh8ghqwfxseq488ezvf2tfv3l2hp4jdfaak0ky0;bc1qpyrzpglarswgq8ewnq2gmsya5wt3ce6wwx92c6;268361
bc1qpyrzpglarswgq8ewnq2gmsya5wt3ce6wwx92c6;1EujfphMzYdwieakvUnvh681iUB23djwQV;177067
