Source;Target;Weight
bc1q94t9vetu9vtx3873p9mv6va0r2m992059x925w;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8428.488051
bc1q94t9vetu9vtx3873p9mv6va0r2m992059x925w;3HAW6nvRLsLak1q4HidKubjinGqJF1CiSy;96766.30124
3BYMaQ2PVniTjuMPcN7NhFf1NH6uW47PLg;bc1qwpzwdl5whrzznkcuyzz3y8p60fv87fs3uh66pa;178165.2313
3BYMaQ2PVniTjuMPcN7NhFf1NH6uW47PLg;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8428.488051
3BYMaQ2PVniTjuMPcN7NhFf1NH6uW47PLg;3HAW6nvRLsLak1q4HidKubjinGqJF1CiSy;96766.30124
3BYMaQ2PVniTjuMPcN7NhFf1NH6uW47PLg;bc1qp8t4wupv45d9lzjekh27mzux0zp9n639wefcfx;6396.03818
3Knek19vHsMkGmyW9HfEL7XaoyuRSumC9e;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8428.488051
3Knek19vHsMkGmyW9HfEL7XaoyuRSumC9e;3HAW6nvRLsLak1q4HidKubjinGqJF1CiSy;96766.30124
3Knek19vHsMkGmyW9HfEL7XaoyuRSumC9e;bc1qp8t4wupv45d9lzjekh27mzux0zp9n639wefcfx;6396.03818
3Knek19vHsMkGmyW9HfEL7XaoyuRSumC9e;3HAW6nvRLsLak1q4HidKubjinGqJF1CiSy;962270.6988
bc1qnrmd45xpezuqngdm0ruuwjct8sa64nsz9gr7av;3HAW6nvRLsLak1q4HidKubjinGqJF1CiSy;96766.30124
bc1qnrmd45xpezuqngdm0ruuwjct8sa64nsz9gr7av;bc1qp8t4wupv45d9lzjekh27mzux0zp9n639wefcfx;6396.03818
bc1qlccn2j7wz83aeu86tegnw9uvp0eewwp27ha6qd;bc1qp8t4wupv45d9lzjekh27mzux0zp9n639wefcfx;6396.03818
bc1qlccn2j7wz83aeu86tegnw9uvp0eewwp27ha6qd;3HAW6nvRLsLak1q4HidKubjinGqJF1CiSy;962270.6988
bc1q5a8dnduatkfkp7mhfaskskjq3p0sqtg72847qx;3HAW6nvRLsLak1q4HidKubjinGqJF1CiSy;962270.6988
bc1q5a8dnduatkfkp7mhfaskskjq3p0sqtg72847qx;bc1qp8t4wupv45d9lzjekh27mzux0zp9n639wefcfx;63603.96182
3AxsP8LYB8FD3UieyWyfBbR1BcZ7RoSM1P;bc1qp8t4wupv45d9lzjekh27mzux0zp9n639wefcfx;63603.96182
3AxsP8LYB8FD3UieyWyfBbR1BcZ7RoSM1P;15LLm9tTsJ89UertqrDdPicnvRKiUvWtYd;850000
3FuUfUKHYgiBQdYu6zkZbkXK8mip3JGh8G;15LLm9tTsJ89UertqrDdPicnvRKiUvWtYd;850000
3FuUfUKHYgiBQdYu6zkZbkXK8mip3JGh8G;bc1qpclt5c4l0mmlseghsr75j5w2j97peje092mdhd;111299
bc1qwk2durl7uy97ppjezz3mmj5c05q73405ye3y6x;bc1qpclt5c4l0mmlseghsr75j5w2j97peje092mdhd;111299
1GQdrgqAbkeEPUef1UpiTc4X1mUHMcyuGW;bc1qewdq8k4y589f3xmvzllunfd8md2umw0l647dpg;123000
1GQdrgqAbkeEPUef1UpiTc4X1mUHMcyuGW;bc1qwf7dnl3qjyh8n62lxytwpyv4f85xyy7jgsyrkm;149099
1GQdrgqAbkeEPUef1UpiTc4X1mUHMcyuGW;bc1qqlz0jr2tjld9xwk63f46cud3fmza80fs59yx30;5369
bc1qf9xty032ysvswwyvz89506ktlyvqh9psh2nf9d;bc1qwf7dnl3qjyh8n62lxytwpyv4f85xyy7jgsyrkm;149099
bc1qf9xty032ysvswwyvz89506ktlyvqh9psh2nf9d;bc1qewdq8k4y589f3xmvzllunfd8md2umw0l647dpg;123000
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1qe8yq2llwwzs64k7plhgtygkqwd26a79q650tgm;1900620
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;16yVbzakzvR6rikyjM43HfSi7fK1pvVsqR;3853000
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1qqlz0jr2tjld9xwk63f46cud3fmza80fs59yx30;5369
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq;68949169
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;12w4XrNCRekBtmZzYBCicqzV7gKKnnavct;64942
